America/Nuuk,minutes,SSH,min,max
2022-12-29 19:02:00-03:00,25802.0,48.36924769173019,,
2022-12-29 19:03:00-03:00,25803.0,47.90189507827272,,
2022-12-29 19:04:00-03:00,25804.0,47.43202707792711,,
2022-12-29 19:05:00-03:00,25805.0,46.9596683993823,,
2022-12-29 19:06:00-03:00,25806.0,46.4848439097014,,
2022-12-29 19:07:00-03:00,25807.0,46.00757862305225,,
2022-12-29 19:08:00-03:00,25808.0,45.527897715312804,,
2022-12-29 19:09:00-03:00,25809.0,45.04582651058706,,
2022-12-29 19:10:00-03:00,25810.0,44.561390487125,,
2022-12-29 19:11:00-03:00,25811.0,44.074615266687886,,
2022-12-29 19:12:00-03:00,25812.0,43.58552662211012,,
2022-12-29 19:13:00-03:00,25813.0,43.09415047094228,,
2022-12-29 19:14:00-03:00,25814.0,42.60051287244583,,
2022-12-29 19:15:00-03:00,25815.0,42.10463969916586,,
2022-12-29 19:16:00-03:00,25816.0,41.606557957815774,,
2022-12-29 19:17:00-03:00,25817.0,41.10629379995001,,
2022-12-29 19:18:00-03:00,25818.0,40.60387384616595,,
2022-12-29 19:19:00-03:00,25819.0,40.09932485067687,,
2022-12-29 19:20:00-03:00,25820.0,39.592673704874905,,
2022-12-29 19:21:00-03:00,25821.0,39.08394742562295,,
2022-12-29 19:22:00-03:00,25822.0,38.573173166427374,,
2022-12-29 19:23:00-03:00,25823.0,38.06037786221286,,
2022-12-29 19:24:00-03:00,25824.0,37.545589606052474,,
2022-12-29 19:25:00-03:00,25825.0,37.0288355869585,,
2022-12-29 19:26:00-03:00,25826.0,36.51014345905471,,
2022-12-29 19:27:00-03:00,25827.0,35.98954099833287,,
2022-12-29 19:28:00-03:00,25828.0,35.4670560987979,,
2022-12-29 19:29:00-03:00,25829.0,34.94271677557524,,
2022-12-29 19:30:00-03:00,25830.0,34.41655115972682,,
2022-12-29 19:31:00-03:00,25831.0,33.88858749007043,,
2022-12-29 19:32:00-03:00,25832.0,33.35885412433269,,
2022-12-29 19:33:00-03:00,25833.0,32.82737952840509,,
2022-12-29 19:34:00-03:00,25834.0,32.29419228055435,,
2022-12-29 19:35:00-03:00,25835.0,31.75932105976194,,
2022-12-29 19:36:00-03:00,25836.0,31.22279465367551,,
2022-12-29 19:37:00-03:00,25837.0,30.684641954626073,,
2022-12-29 19:38:00-03:00,25838.0,30.144891587546923,,
2022-12-29 19:39:00-03:00,25839.0,29.60357337038642,,
2022-12-29 19:40:00-03:00,25840.0,29.060716130291258,,
2022-12-29 19:41:00-03:00,25841.0,28.51634915171538,,
2022-12-29 19:42:00-03:00,25842.0,27.970501812195792,,
2022-12-29 19:43:00-03:00,25843.0,27.423203580913746,,
2022-12-29 19:44:00-03:00,25844.0,26.874484020284733,,
2022-12-29 19:45:00-03:00,25845.0,26.324372775465804,,
2022-12-29 19:46:00-03:00,25846.0,25.77289921268204,,
2022-12-29 19:47:00-03:00,25847.0,25.220093890071837,,
2022-12-29 19:48:00-03:00,25848.0,24.665986341041545,,
2022-12-29 19:49:00-03:00,25849.0,24.110606544374093,,
2022-12-29 19:50:00-03:00,25850.0,23.553984560313918,,
2022-12-29 19:51:00-03:00,25851.0,22.99615052807806,,
2022-12-29 19:52:00-03:00,25852.0,22.437134653978173,,
2022-12-29 19:53:00-03:00,25853.0,21.87696722758265,,
2022-12-29 19:54:00-03:00,25854.0,21.315678600976266,,
2022-12-29 19:55:00-03:00,25855.0,20.75329919965052,,
2022-12-29 19:56:00-03:00,25856.0,20.189859510414255,,
2022-12-29 19:57:00-03:00,25857.0,19.625390090950354,,
2022-12-29 19:58:00-03:00,25858.0,19.059921560116067,,
2022-12-29 19:59:00-03:00,25859.0,18.493484594480016,,
2022-12-29 20:00:00-03:00,25860.0,17.92610955078125,,
2022-12-29 20:01:00-03:00,25861.0,17.357827988141032,,
2022-12-29 20:02:00-03:00,25862.0,16.78867037629329,,
2022-12-29 20:03:00-03:00,25863.0,16.218667614781804,,
2022-12-29 20:04:00-03:00,25864.0,15.647850658042639,,
2022-12-29 20:05:00-03:00,25865.0,15.076250512136788,,
2022-12-29 20:06:00-03:00,25866.0,14.503898226603102,,
2022-12-29 20:07:00-03:00,25867.0,13.930824895725708,,
2022-12-29 20:08:00-03:00,25868.0,13.357061268753888,,
2022-12-29 20:09:00-03:00,25869.0,12.782639300917054,,
2022-12-29 20:10:00-03:00,25870.0,12.207589819314316,,
2022-12-29 20:11:00-03:00,25871.0,11.631944083100633,,
2022-12-29 20:12:00-03:00,25872.0,11.055733381881385,,
2022-12-29 20:13:00-03:00,25873.0,10.478989039024079,,
2022-12-29 20:14:00-03:00,25874.0,9.901742407283123,,
2022-12-29 20:15:00-03:00,25875.0,9.32402486900852,,
2022-12-29 20:16:00-03:00,25876.0,8.745867836154394,,
2022-12-29 20:17:00-03:00,25877.0,8.167302743273805,,
2022-12-29 20:18:00-03:00,25878.0,7.588361046353094,,
2022-12-29 20:19:00-03:00,25879.0,7.009074224844089,,
2022-12-29 20:20:00-03:00,25880.0,6.429473777164846,,
2022-12-29 20:21:00-03:00,25881.0,5.849591214301601,,
2022-12-29 20:22:00-03:00,25882.0,5.269458068774907,,
2022-12-29 20:23:00-03:00,25883.0,4.689105492570034,,
2022-12-29 20:24:00-03:00,25884.0,4.1085658170275465,,
2022-12-29 20:25:00-03:00,25885.0,3.5278702116065155,,
2022-12-29 20:26:00-03:00,25886.0,2.9470502451490104,,
2022-12-29 20:27:00-03:00,25887.0,2.3661374918819575,,
2022-12-29 20:28:00-03:00,25888.0,1.7851635267331343,,
2022-12-29 20:29:00-03:00,25889.0,1.2041599245270769,,
2022-12-29 20:30:00-03:00,25890.0,0.6231582596261873,,
2022-12-29 20:31:00-03:00,25891.0,0.042189714713131155,,
2022-12-29 20:32:00-03:00,25892.0,-0.5387133657218747,,
2022-12-29 20:33:00-03:00,25893.0,-1.1195198136789652,,
2022-12-29 20:34:00-03:00,25894.0,-1.7001980835618067,,
2022-12-29 20:35:00-03:00,25895.0,-2.280716631912775,,
2022-12-29 20:36:00-03:00,25896.0,-2.861043940978214,,
2022-12-29 20:37:00-03:00,25897.0,-3.4411485013610714,,
2022-12-29 20:38:00-03:00,25898.0,-4.020998821683039,,
2022-12-29 20:39:00-03:00,25899.0,-4.600563430220602,,
2022-12-29 20:40:00-03:00,25900.0,-5.179810883671971,,
2022-12-29 20:41:00-03:00,25901.0,-5.758709750604881,,
2022-12-29 20:42:00-03:00,25902.0,-6.33722863515023,,
2022-12-29 20:43:00-03:00,25903.0,-6.915336161425531,,
2022-12-29 20:44:00-03:00,25904.0,-7.493000991252635,,
2022-12-29 20:45:00-03:00,25905.0,-8.070192198906746,,
2022-12-29 20:46:00-03:00,25906.0,-8.646877735280489,,
2022-12-29 20:47:00-03:00,25907.0,-9.223026742764825,,
2022-12-29 20:48:00-03:00,25908.0,-9.798608020833422,,
2022-12-29 20:49:00-03:00,25909.0,-10.373590405420636,,
2022-12-29 20:50:00-03:00,25910.0,-10.947942772344796,,
2022-12-29 20:51:00-03:00,25911.0,-11.521634043063694,,
2022-12-29 20:52:00-03:00,25912.0,-12.094633188169718,,
2022-12-29 20:53:00-03:00,25913.0,-12.666909604514768,,
2022-12-29 20:54:00-03:00,25914.0,-13.238431585990599,,
2022-12-29 20:55:00-03:00,25915.0,-13.8091686364439,,
2022-12-29 20:56:00-03:00,25916.0,-14.37908992338463,,
2022-12-29 20:57:00-03:00,25917.0,-14.948164672219638,,
2022-12-29 20:58:00-03:00,25918.0,-15.516362163217915,,
2022-12-29 20:59:00-03:00,25919.0,-16.0836517431534,,
2022-12-29 21:00:00-03:00,25920.0,-16.650002812990255,,
2022-12-29 21:01:00-03:00,25921.0,-17.215384838513938,,
2022-12-29 21:02:00-03:00,25922.0,-17.779767351468973,,
2022-12-29 21:03:00-03:00,25923.0,-18.343119954745134,,
2022-12-29 21:04:00-03:00,25924.0,-18.905412312099436,,
2022-12-29 21:05:00-03:00,25925.0,-19.466614166243318,,
2022-12-29 21:06:00-03:00,25926.0,-20.026695325917444,,
2022-12-29 21:07:00-03:00,25927.0,-20.58562568317282,,
2022-12-29 21:08:00-03:00,25928.0,-21.143375573252186,,
2022-12-29 21:09:00-03:00,25929.0,-21.699914292268446,,
2022-12-29 21:10:00-03:00,25930.0,-22.255212337943018,,
2022-12-29 21:11:00-03:00,25931.0,-22.809239916708766,,
2022-12-29 21:12:00-03:00,25932.0,-23.361967318393205,,
2022-12-29 21:13:00-03:00,25933.0,-23.913364921676823,,
2022-12-29 21:14:00-03:00,25934.0,-24.463403189572,,
2022-12-29 21:15:00-03:00,25935.0,-25.012052681127184,,
2022-12-29 21:16:00-03:00,25936.0,-25.559284406572115,,
2022-12-29 21:17:00-03:00,25937.0,-26.105068376928653,,
2022-12-29 21:18:00-03:00,25938.0,-26.649375791473584,,
2022-12-29 21:19:00-03:00,25939.0,-27.192177589491834,,
2022-12-29 21:20:00-03:00,25940.0,-27.73344480211297,,
2022-12-29 21:21:00-03:00,25941.0,-28.273148564507515,,
2022-12-29 21:22:00-03:00,25942.0,-28.81126011559512,,
2022-12-29 21:23:00-03:00,25943.0,-29.347750798021828,,
2022-12-29 21:24:00-03:00,25944.0,-29.88259205996452,,
2022-12-29 21:25:00-03:00,25945.0,-30.415755460850992,,
2022-12-29 21:26:00-03:00,25946.0,-30.947212667431835,,
2022-12-29 21:27:00-03:00,25947.0,-31.47693546134776,,
2022-12-29 21:28:00-03:00,25948.0,-32.00489573626091,,
2022-12-29 21:29:00-03:00,25949.0,-32.53106550099043,,
2022-12-29 21:30:00-03:00,25950.0,-33.05541723432632,,
2022-12-29 21:31:00-03:00,25951.0,-33.577922478238385,,
2022-12-29 21:32:00-03:00,25952.0,-34.09855395169335,,
2022-12-29 21:33:00-03:00,25953.0,-34.61728414644013,,
2022-12-29 21:34:00-03:00,25954.0,-35.13408567180383,,
2022-12-29 21:35:00-03:00,25955.0,-35.64893127270871,,
2022-12-29 21:36:00-03:00,25956.0,-36.1617938138879,,
2022-12-29 21:37:00-03:00,25957.0,-36.67264629267066,,
2022-12-29 21:38:00-03:00,25958.0,-37.18146217766575,,
2022-12-29 21:39:00-03:00,25959.0,-37.68821404868739,,
2022-12-29 21:40:00-03:00,25960.0,-38.19287564121315,,
2022-12-29 21:41:00-03:00,25961.0,-38.69542048874244,,
2022-12-29 21:42:00-03:00,25962.0,-39.19582225826102,,
2022-12-29 21:43:00-03:00,25963.0,-39.69405476238599,,
2022-12-29 21:44:00-03:00,25964.0,-40.19009194891486,,
2022-12-29 21:45:00-03:00,25965.0,-40.68390791158015,,
2022-12-29 21:46:00-03:00,25966.0,-41.17547688699287,,
2022-12-29 21:47:00-03:00,25967.0,-41.66477325713317,,
2022-12-29 21:48:00-03:00,25968.0,-42.151771555134935,,
2022-12-29 21:49:00-03:00,25969.0,-42.63644646034713,,
2022-12-29 21:50:00-03:00,25970.0,-43.11877280298468,,
2022-12-29 21:51:00-03:00,25971.0,-43.59872556544178,,
2022-12-29 21:52:00-03:00,25972.0,-44.07627988501609,,
2022-12-29 21:53:00-03:00,25973.0,-44.55141137249882,,
2022-12-29 21:54:00-03:00,25974.0,-45.024094837924864,,
2022-12-29 21:55:00-03:00,25975.0,-45.494306208569505,,
2022-12-29 21:56:00-03:00,25976.0,-45.962021254457916,,
2022-12-29 21:57:00-03:00,25977.0,-46.42721590194902,,
2022-12-29 21:58:00-03:00,25978.0,-46.88986624632375,,
2022-12-29 21:59:00-03:00,25979.0,-47.34994853803283,,
2022-12-29 22:00:00-03:00,25980.0,-47.80743920511933,,
2022-12-29 22:01:00-03:00,25981.0,-48.26231513837426,,
2022-12-29 22:02:00-03:00,25982.0,-48.71455248733921,,
2022-12-29 22:03:00-03:00,25983.0,-49.164128486284234,,
2022-12-29 22:04:00-03:00,25984.0,-49.61102023432679,,
2022-12-29 22:05:00-03:00,25985.0,-50.055205008183215,,
2022-12-29 22:06:00-03:00,25986.0,-50.496660252445245,,
2022-12-29 22:07:00-03:00,25987.0,-50.93536359220665,,
2022-12-29 22:08:00-03:00,25988.0,-51.37129282724071,,
2022-12-29 22:09:00-03:00,25989.0,-51.80442593852429,,
2022-12-29 22:10:00-03:00,25990.0,-52.234741085440795,,
2022-12-29 22:11:00-03:00,25991.0,-52.66221660766922,,
2022-12-29 22:12:00-03:00,25992.0,-53.086831028597956,,
2022-12-29 22:13:00-03:00,25993.0,-53.5085630563782,,
2022-12-29 22:14:00-03:00,25994.0,-53.927391583010206,,
2022-12-29 22:15:00-03:00,25995.0,-54.34329596536117,,
2022-12-29 22:16:00-03:00,25996.0,-54.75625491072731,,
2022-12-29 22:17:00-03:00,25997.0,-55.166248156304356,,
2022-12-29 22:18:00-03:00,25998.0,-55.57325534790984,,
2022-12-29 22:19:00-03:00,25999.0,-55.977256322380875,,
2022-12-29 22:20:00-03:00,26000.0,-56.378231109826594,,
2022-12-29 22:21:00-03:00,26001.0,-56.77615993371508,,
2022-12-29 22:22:00-03:00,26002.0,-57.171023214837405,,
2022-12-29 22:23:00-03:00,26003.0,-57.56280182879057,,
2022-12-29 22:24:00-03:00,26004.0,-57.95147606319484,,
2022-12-29 22:25:00-03:00,26005.0,-58.33702719276612,,
2022-12-29 22:26:00-03:00,26006.0,-58.71943643047447,,
2022-12-29 22:27:00-03:00,26007.0,-59.09868518747111,,
2022-12-29 22:28:00-03:00,26008.0,-59.474755076551865,,
2022-12-29 22:29:00-03:00,26009.0,-59.847627917536386,,
2022-12-29 22:30:00-03:00,26010.0,-60.21728572817943,,
2022-12-29 22:31:00-03:00,26011.0,-60.583710738404605,,
2022-12-29 22:32:00-03:00,26012.0,-60.946885379656855,,
2022-12-29 22:33:00-03:00,26013.0,-61.30679229189976,,
2022-12-29 22:34:00-03:00,26014.0,-61.663414324251754,,
2022-12-29 22:35:00-03:00,26015.0,-62.016734534694685,,
2022-12-29 22:36:00-03:00,26016.0,-62.366736191188096,,
2022-12-29 22:37:00-03:00,26017.0,-62.7134027741019,,
2022-12-29 22:38:00-03:00,26018.0,-63.056718203241324,,
2022-12-29 22:39:00-03:00,26019.0,-63.39666592419376,,
2022-12-29 22:40:00-03:00,26020.0,-63.733230288578326,,
2022-12-29 22:41:00-03:00,26021.0,-64.06639563108943,,
2022-12-29 22:42:00-03:00,26022.0,-64.39614650166735,,
2022-12-29 22:43:00-03:00,26023.0,-64.72246766738198,,
2022-12-29 22:44:00-03:00,26024.0,-65.045344116187,,
2022-12-29 22:45:00-03:00,26025.0,-65.36476105036897,,
2022-12-29 22:46:00-03:00,26026.0,-65.68070410594264,,
2022-12-29 22:47:00-03:00,26027.0,-65.99315850275156,,
2022-12-29 22:48:00-03:00,26028.0,-66.30211031863618,,
2022-12-29 22:49:00-03:00,26029.0,-66.6075456425766,,
2022-12-29 22:50:00-03:00,26030.0,-66.90945078459679,,
2022-12-29 22:51:00-03:00,26031.0,-67.20781227819933,,
2022-12-29 22:52:00-03:00,26032.0,-67.50261688198853,,
2022-12-29 22:53:00-03:00,26033.0,-67.79385157965808,,
2022-12-29 22:54:00-03:00,26034.0,-68.08150358187595,,
2022-12-29 22:55:00-03:00,26035.0,-68.36556032183447,,
2022-12-29 22:56:00-03:00,26036.0,-68.64600946500926,,
2022-12-29 22:57:00-03:00,26037.0,-68.92283890069093,,
2022-12-29 22:58:00-03:00,26038.0,-69.19603675118209,,
2022-12-29 22:59:00-03:00,26039.0,-69.46559136299597,,
2022-12-29 23:00:00-03:00,26040.0,-69.73149149400139,,
2022-12-29 23:01:00-03:00,26041.0,-69.9937255957128,,
2022-12-29 23:02:00-03:00,26042.0,-70.25228288875806,,
2022-12-29 23:03:00-03:00,26043.0,-70.50715264631805,,
2022-12-29 23:04:00-03:00,26044.0,-70.75832437231144,,
2022-12-29 23:05:00-03:00,26045.0,-71.00578780512618,,
2022-12-29 23:06:00-03:00,26046.0,-71.2495329144901,,
2022-12-29 23:07:00-03:00,26047.0,-71.48954990622128,,
2022-12-29 23:08:00-03:00,26048.0,-71.72582937756721,,
2022-12-29 23:09:00-03:00,26049.0,-71.95836168464427,,
2022-12-29 23:10:00-03:00,26050.0,-72.18713789729041,,
2022-12-29 23:11:00-03:00,26051.0,-72.41214916195186,,
2022-12-29 23:12:00-03:00,26052.0,-72.63338686009196,,
2022-12-29 23:13:00-03:00,26053.0,-72.85084261087673,,
2022-12-29 23:14:00-03:00,26054.0,-73.06450827001197,,
2022-12-29 23:15:00-03:00,26055.0,-73.27437593138806,,
2022-12-29 23:16:00-03:00,26056.0,-73.48043792647361,,
2022-12-29 23:17:00-03:00,26057.0,-73.68268682612754,,
2022-12-29 23:18:00-03:00,26058.0,-73.88111543784358,,
2022-12-29 23:19:00-03:00,26059.0,-74.0757168104772,,
2022-12-29 23:20:00-03:00,26060.0,-74.26648423037092,,
2022-12-29 23:21:00-03:00,26061.0,-74.45341122408247,,
2022-12-29 23:22:00-03:00,26062.0,-74.6364915596581,,
2022-12-29 23:23:00-03:00,26063.0,-74.81571936232706,,
2022-12-29 23:24:00-03:00,26064.0,-74.99108863897573,,
2022-12-29 23:25:00-03:00,26065.0,-75.16259399900456,,
2022-12-29 23:26:00-03:00,26066.0,-75.33023017305149,,
2022-12-29 23:27:00-03:00,26067.0,-75.49399213009632,,
2022-12-29 23:28:00-03:00,26068.0,-75.65387508338571,,
2022-12-29 23:29:00-03:00,26069.0,-75.80987448388072,,
2022-12-29 23:30:00-03:00,26070.0,-75.96198602821443,,
2022-12-29 23:31:00-03:00,26071.0,-76.11020575083035,,
2022-12-29 23:32:00-03:00,26072.0,-76.25452963153108,,
2022-12-29 23:33:00-03:00,26073.0,-76.39495419150157,,
2022-12-29 23:34:00-03:00,26074.0,-76.53147609474176,,
2022-12-29 23:35:00-03:00,26075.0,-76.66409224489237,,
2022-12-29 23:36:00-03:00,26076.0,-76.79279979093832,,
2022-12-29 23:37:00-03:00,26077.0,-76.91759612098127,,
2022-12-29 23:38:00-03:00,26078.0,-77.03847886878373,,
2022-12-29 23:39:00-03:00,26079.0,-77.15544590784326,,
2022-12-29 23:40:00-03:00,26080.0,-77.268495355465,,
2022-12-29 23:41:00-03:00,26081.0,-77.37762557103378,,
2022-12-29 23:42:00-03:00,26082.0,-77.48283515622379,,
2022-12-29 23:43:00-03:00,26083.0,-77.58412295445517,,
2022-12-29 23:44:00-03:00,26084.0,-77.6814880524363,,
2022-12-29 23:45:00-03:00,26085.0,-77.77492983923624,,
2022-12-29 23:46:00-03:00,26086.0,-77.86444775963636,,
2022-12-29 23:47:00-03:00,26087.0,-77.95004168958715,,
2022-12-29 23:48:00-03:00,26088.0,-78.03171168392835,,
2022-12-29 23:49:00-03:00,26089.0,-78.10945803657087,,
2022-12-29 23:50:00-03:00,26090.0,-78.18328128656984,,
2022-12-29 23:51:00-03:00,26091.0,-78.25318220963248,,
2022-12-29 23:52:00-03:00,26092.0,-78.31916182632952,,
2022-12-29 23:53:00-03:00,26093.0,-78.38122143687094,,
2022-12-29 23:54:00-03:00,26094.0,-78.43936245898924,,
2022-12-29 23:55:00-03:00,26095.0,-78.49358667617444,,
2022-12-29 23:56:00-03:00,26096.0,-78.54389606998666,,
2022-12-29 23:57:00-03:00,26097.0,-78.59029286108378,,
2022-12-29 23:58:00-03:00,26098.0,-78.6327795101192,,
2022-12-29 23:59:00-03:00,26099.0,-78.67135871654601,,
2022-12-30 00:00:00-03:00,26100.0,-78.7060334197016,,
2022-12-30 00:01:00-03:00,26101.0,-78.73680679690254,,
2022-12-30 00:02:00-03:00,26102.0,-78.76368226307115,,
2022-12-30 00:03:00-03:00,26103.0,-78.78666347107503,,
2022-12-30 00:04:00-03:00,26104.0,-78.80575431233582,,
2022-12-30 00:05:00-03:00,26105.0,-78.82095891425087,,
2022-12-30 00:06:00-03:00,26106.0,-78.83228164141045,,
2022-12-30 00:07:00-03:00,26107.0,-78.83972709425055,,
2022-12-30 00:08:00-03:00,26108.0,-78.84330010901353,-78.84330010901353,
2022-12-30 00:09:00-03:00,26109.0,-78.84300575382302,,
2022-12-30 00:10:00-03:00,26110.0,-78.83884933789491,,
2022-12-30 00:11:00-03:00,26111.0,-78.83083640207629,,
2022-12-30 00:12:00-03:00,26112.0,-78.81897272005516,,
2022-12-30 00:13:00-03:00,26113.0,-78.80326429974063,,
2022-12-30 00:14:00-03:00,26114.0,-78.78371738099851,,
2022-12-30 00:15:00-03:00,26115.0,-78.76033843609639,,
2022-12-30 00:16:00-03:00,26116.0,-78.73313414905803,,
2022-12-30 00:17:00-03:00,26117.0,-78.70211149158926,,
2022-12-30 00:18:00-03:00,26118.0,-78.66727761078377,,
2022-12-30 00:19:00-03:00,26119.0,-78.6286399030252,,
2022-12-30 00:20:00-03:00,26120.0,-78.58620599127786,,
2022-12-30 00:21:00-03:00,26121.0,-78.5399837274095,,
2022-12-30 00:22:00-03:00,26122.0,-78.48998119234531,,
2022-12-30 00:23:00-03:00,26123.0,-78.43620669123177,,
2022-12-30 00:24:00-03:00,26124.0,-78.37866875965261,,
2022-12-30 00:25:00-03:00,26125.0,-78.31737615588874,,
2022-12-30 00:26:00-03:00,26126.0,-78.25233786403119,,
2022-12-30 00:27:00-03:00,26127.0,-78.18356309249532,,
2022-12-30 00:28:00-03:00,26128.0,-78.11106127156003,,
2022-12-30 00:29:00-03:00,26129.0,-78.03484205738815,,
2022-12-30 00:30:00-03:00,26130.0,-77.95491527075886,,
2022-12-30 00:31:00-03:00,26131.0,-77.87129111588027,,
2022-12-30 00:32:00-03:00,26132.0,-77.7839798579518,,
2022-12-30 00:33:00-03:00,26133.0,-77.69299203447689,,
2022-12-30 00:34:00-03:00,26134.0,-77.59833839981201,,
2022-12-30 00:35:00-03:00,26135.0,-77.50002992723162,,
2022-12-30 00:36:00-03:00,26136.0,-77.39807780805124,,
2022-12-30 00:37:00-03:00,26137.0,-77.29249344740488,,
2022-12-30 00:38:00-03:00,26138.0,-77.18328839337738,,
2022-12-30 00:39:00-03:00,26139.0,-77.07047462569278,,
2022-12-30 00:40:00-03:00,26140.0,-76.95406412142225,,
2022-12-30 00:41:00-03:00,26141.0,-76.83406914151358,,
2022-12-30 00:42:00-03:00,26142.0,-76.71050215738686,,
2022-12-30 00:43:00-03:00,26143.0,-76.58337585259999,,
2022-12-30 00:44:00-03:00,26144.0,-76.45270311919553,,
2022-12-30 00:45:00-03:00,26145.0,-76.31849705562317,,
2022-12-30 00:46:00-03:00,26146.0,-76.1807709702666,,
2022-12-30 00:47:00-03:00,26147.0,-76.03953837640222,,
2022-12-30 00:48:00-03:00,26148.0,-75.89481299377402,,
2022-12-30 00:49:00-03:00,26149.0,-75.74660874523663,,
2022-12-30 00:50:00-03:00,26150.0,-75.594939757821,,
2022-12-30 00:51:00-03:00,26151.0,-75.43982035908189,,
2022-12-30 00:52:00-03:00,26152.0,-75.28126507805533,,
2022-12-30 00:53:00-03:00,26153.0,-75.11928853622014,,
2022-12-30 00:54:00-03:00,26154.0,-74.95390587714317,,
2022-12-30 00:55:00-03:00,26155.0,-74.78513212192898,,
2022-12-30 00:56:00-03:00,26156.0,-74.61298259007148,,
2022-12-30 00:57:00-03:00,26157.0,-74.4374728014238,,
2022-12-30 00:58:00-03:00,26158.0,-74.25861846565999,,
2022-12-30 00:59:00-03:00,26159.0,-74.07643548725937,,
2022-12-30 01:00:00-03:00,26160.0,-73.89093996540129,,
2022-12-30 01:01:00-03:00,26161.0,-73.70214805860766,,
2022-12-30 01:02:00-03:00,26162.0,-73.51007649571709,,
2022-12-30 01:03:00-03:00,26163.0,-73.31474181689389,,
2022-12-30 01:04:00-03:00,26164.0,-73.1161608732466,,
2022-12-30 01:05:00-03:00,26165.0,-72.9143507021848,,
2022-12-30 01:06:00-03:00,26166.0,-72.70932852543655,,
2022-12-30 01:07:00-03:00,26167.0,-72.50111174869285,,
2022-12-30 01:08:00-03:00,26168.0,-72.28971795600954,,
2022-12-30 01:09:00-03:00,26169.0,-72.07516491605872,,
2022-12-30 01:10:00-03:00,26170.0,-71.85747057461741,,
2022-12-30 01:11:00-03:00,26171.0,-71.63665305484115,,
2022-12-30 01:12:00-03:00,26172.0,-71.41273065963875,,
2022-12-30 01:13:00-03:00,26173.0,-71.185721864586,,
2022-12-30 01:14:00-03:00,26174.0,-70.95564531703164,,
2022-12-30 01:15:00-03:00,26175.0,-70.72251968336045,,
2022-12-30 01:16:00-03:00,26176.0,-70.48636426858867,,
2022-12-30 01:17:00-03:00,26177.0,-70.24719808083753,,
2022-12-30 01:18:00-03:00,26178.0,-70.00504044982054,,
2022-12-30 01:19:00-03:00,26179.0,-69.75991087659169,,
2022-12-30 01:20:00-03:00,26180.0,-69.51182902174322,,
2022-12-30 01:21:00-03:00,26181.0,-69.26081471368838,,
2022-12-30 01:22:00-03:00,26182.0,-69.00688794171418,,
2022-12-30 01:23:00-03:00,26183.0,-68.75006868516319,,
2022-12-30 01:24:00-03:00,26184.0,-68.49037759767657,,
2022-12-30 01:25:00-03:00,26185.0,-68.22783497773675,,
2022-12-30 01:26:00-03:00,26186.0,-67.96246145083045,,
2022-12-30 01:27:00-03:00,26187.0,-67.69427779742682,,
2022-12-30 01:28:00-03:00,26188.0,-67.4233049523657,,
2022-12-30 01:29:00-03:00,26189.0,-67.14956400183479,,
2022-12-30 01:30:00-03:00,26190.0,-66.8730761824415,,
2022-12-30 01:31:00-03:00,26191.0,-66.59386288384418,,
2022-12-30 01:32:00-03:00,26192.0,-66.31194563620915,,
2022-12-30 01:33:00-03:00,26193.0,-66.0273461212665,,
2022-12-30 01:34:00-03:00,26194.0,-65.74008616290634,,
2022-12-30 01:35:00-03:00,26195.0,-65.45018772910679,,
2022-12-30 01:36:00-03:00,26196.0,-65.1576729281046,,
2022-12-30 01:37:00-03:00,26197.0,-64.86256400899228,,
2022-12-30 01:38:00-03:00,26198.0,-64.56488315549562,,
2022-12-30 01:39:00-03:00,26199.0,-64.26465329207208,,
2022-12-30 01:40:00-03:00,26200.0,-63.96189687710929,,
2022-12-30 01:41:00-03:00,26201.0,-63.65663670237613,,
2022-12-30 01:42:00-03:00,26202.0,-63.34889569012696,,
2022-12-30 01:43:00-03:00,26203.0,-63.0386968934956,,
2022-12-30 01:44:00-03:00,26204.0,-62.7260634954283,,
2022-12-30 01:45:00-03:00,26205.0,-62.41101880062695,,
2022-12-30 01:46:00-03:00,26206.0,-62.09358602966568,,
2022-12-30 01:47:00-03:00,26207.0,-61.77378916565741,,
2022-12-30 01:48:00-03:00,26208.0,-61.45165167488638,,
2022-12-30 01:49:00-03:00,26209.0,-61.127197354882846,,
2022-12-30 01:50:00-03:00,26210.0,-60.80045012407334,,
2022-12-30 01:51:00-03:00,26211.0,-60.47143401205538,,
2022-12-30 01:52:00-03:00,26212.0,-60.14017316967875,,
2022-12-30 01:53:00-03:00,26213.0,-59.80669185742499,,
2022-12-30 01:54:00-03:00,26214.0,-59.47101444694609,,
2022-12-30 01:55:00-03:00,26215.0,-59.13316542432917,,
2022-12-30 01:56:00-03:00,26216.0,-58.79316937801114,,
2022-12-30 01:57:00-03:00,26217.0,-58.451051007460066,,
2022-12-30 01:58:00-03:00,26218.0,-58.106835111070495,,
2022-12-30 01:59:00-03:00,26219.0,-57.76054659462404,,
2022-12-30 02:00:00-03:00,26220.0,-57.412210228989494,,
2022-12-30 02:01:00-03:00,26221.0,-57.061851587359804,,
2022-12-30 02:02:00-03:00,26222.0,-56.70949563921679,,
2022-12-30 02:03:00-03:00,26223.0,-56.35516768374852,,
2022-12-30 02:04:00-03:00,26224.0,-55.998893110246605,,
2022-12-30 02:05:00-03:00,26225.0,-55.64069740484009,,
2022-12-30 02:06:00-03:00,26226.0,-55.28060614033753,,
